Latitude,Longitude,지역별 겨래량,법정동주소
35.8719058,128.6099338,106,대구광역시 중구 동인동3가
35.8678038,128.6104236,54,대구광역시 중구 동인동4가
35.8630349,128.5973111,106,대구광역시 중구 봉산동
35.8654542,128.6026537,57,대구광역시 중구 삼덕동2가
35.864373,128.6088153,204,대구광역시 중구 삼덕동3가
35.8724302,128.5871796,11,대구광역시 중구 서성로1가
35.8696962,128.5891445,6,대구광역시 중구 수동
35.87526,128.5858625,293,대구광역시 중구 수창동
35.8721089,128.5824483,3,대구광역시 중구 시장북로
35.8688227,128.5905683,2,대구광역시 중구 장관동
35.8746763,128.5981136,51,대구광역시 중구 태평로1가
35.8755674,128.5924974,29,대구광역시 중구 태평로2가
35.8770455,128.5862347,4,대구광역시 중구 태평로3가
36.3685399,127.4088828,403,대전광역시 대덕구 대화동
36.4334509,127.4252982,186,대전광역시 대덕구 덕암동
36.4410986,127.4066156,512,대전광역시 대덕구 목상동
36.3742032,127.4361417,2823,대전광역시 대덕구 법동
36.3598133,127.4531179,811,대전광역시 대덕구 비래동
36.4244033,127.4232831,28,대전광역시 대덕구 상서동
36.4490954,127.4244898,1059,대전광역시 대덕구 석봉동
36.3645869,127.4427671,1983,대전광역시 대덕구 송촌동
36.3939195,127.4168672,192,대전광역시 대덕구 신대동
36.4358615,127.4068418,48,대전광역시 대덕구 신일동
36.4436504,127.4583763,529,대전광역시 대덕구 신탄진동
36.3907366,127.4288927,170,대전광역시 대덕구 연축동
36.3538616,127.4140773,430,대전광역시 대덕구 오정동
36.407372,127.4270571,410,대전광역시 대덕구 와동
36.3793148,127.4252679,464,대전광역시 대덕구 읍내동
36.361593,127.4268601,269,대전광역시 대덕구 중리동
36.4319218,127.4334854,139,대전광역시 대덕구 평촌동
36.3467531,127.4493447,1059,대전광역시 동구 가양동
36.3076638,127.4584004,1072,대전광역시 동구 가오동
36.2847073,127.4821709,477,대전광역시 동구 낭월동
36.3290679,127.4451072,651,대전광역시 동구 대동
36.2953744,127.4682166,629,대전광역시 동구 대성동
36.3394493,127.4251646,482,대전광역시 동구 삼성동
36.343788,127.4336213,604,대전광역시 동구 성남동
36.3228975,127.4438795,409,대전광역시 동구 신흥동
36.3328069,127.461261,1613,대전광역시 동구 용운동
36.3539304,127.4344159,902,대전광역시 동구 용전동
36.3273777,127.4341776,21,대전광역시 동구 원동
36.3220969,127.4383958,561,대전광역시 동구 인동
36.3371843,127.4486807,194,대전광역시 동구 자양동
36.3314035,127.4297241,27,대전광역시 동구 중동
36.3113362,127.4519522,481,대전광역시 동구 천동
36.3137994,127.4641381,1724,대전광역시 동구 판암동
36.3471258,127.4257712,701,대전광역시 동구 홍도동
36.3113362,127.4519522,213,대전광역시 동구 효동
36.3027066,127.35174,877,대전광역시 서구 가수원동
36.3314037,127.3871093,685,대전광역시 서구 가장동
36.3474034,127.3694959,2248,대전광역시 서구 갈마동
36.2946984,127.333234,5722,대전광역시 서구 관저동
36.3385866,127.3805754,307,대전광역시 서구 괴정동
36.3343493,127.3732922,1626,대전광역시 서구 내동
36.31909,127.372474,1576,대전광역시 서구 도마동
36.3197641,127.3484399,1584,대전광역시 서구 도안동
36.3557875,127.3890025,5794,대전광역시 서구 둔산동
36.3679268,127.3825052,1091,대전광역시 서구 만년동
36.3276056,127.3763688,579,대전광역시 서구 변동
36.3023753,127.3766374,1614,대전광역시 서구 복수동
36.3379365,127.3950181,504,대전광역시 서구 용문동
36.3501808,127.3617674,3466,대전광역시 서구 월평동
36.3040849,127.3647477,1151,대전광역시 서구 정림동
36.3443488,127.390364,1894,대전광역시 서구 탄방동
36.3809466,127.3688275,19,대전광역시 유성구 가정동
36.3347878,127.2963079,440,대전광역시 유성구 계산동
36.4192464,127.396248,2070,대전광역시 유성구 관평동
36.3070218,127.3110633,321,대전광역시 유성구 교촌동
36.35476,127.3205233,217,대전광역시 유성구 구암동
36.3674097,127.3454477,140,대전광역시 유성구 궁동
36.3680877,127.3190151,645,대전광역시 유성구 노은동
36.3162135,127.3164971,434,대전광역시 유성구 대정동
36.3467568,127.2886136,279,대전광역시 유성구 덕명동
36.381413,127.3833177,356,대전광역시 유성구 도룡동
36.459174,127.3653262,116,대전광역시 유성구 둔곡동
36.3917075,127.3967268,245,대전광역시 유성구 문지동
36.3941604,127.2991757,642,대전광역시 유성구 반석동
36.3535812,127.3460745,2220,대전광역시 유성구 봉명동
36.4452004,127.3838674,460,대전광역시 유성구 봉산동
36.342342,127.3327949,983,대전광역시 유성구 상대동
36.4311944,127.380867,2780,대전광역시 유성구 송강동
36.3843061,127.3502901,691,대전광역시 유성구 신성동
36.3703199,127.3558014,764,대전광역시 유성구 어은동
36.4196165,127.3981847,560,대전광역시 유성구 용산동
36.2989961,127.3201322,885,대전광역시 유성구 원내동
36.3376649,127.345131,478,대전광역시 유성구 원신흥동
36.3619929,127.3326378,622,대전광역시 유성구 장대동
36.3952917,127.3990544,2138,대전광역시 유성구 전민동
36.3769377,127.3332279,439,대전광역시 유성구 죽동
36.3822168,127.304288,3568,대전광역시 유성구 지족동
36.3904238,127.332263,757,대전광역시 유성구 하기동
36.3145985,127.4222833,152,대전광역시 중구 대사동
36.3229238,127.4246503,658,대전광역시 중구 대흥동
36.3337002,127.4088206,1379,대전광역시 중구 목동
36.3179331,127.4357602,30,대전광역시 중구 문창동
36.3093896,127.4091649,2317,대전광역시 중구 문화동
36.3130924,127.4322437,111,대전광역시 중구 부사동
36.2949498,127.3971542,304,대전광역시 중구 사정동
36.2648464,127.404001,647,대전광역시 중구 산성동
36.3059004,127.4384519,7,대전광역시 중구 석교동
36.331239,127.4186951,618,대전광역시 중구 선화동
36.2819291,127.3780109,10,대전광역시 중구 안영동
36.3251991,127.4052143,582,대전광역시 중구 오류동
36.2975823,127.4519239,135,대전광역시 중구 옥계동
36.32991,127.4071291,617,대전광역시 중구 용두동
36.3170548,127.3963957,954,대전광역시 중구 유천동
36.3408899,127.4092204,1246,대전광역시 중구 중촌동
36.3246774,127.3932764,3025,대전광역시 중구 태평동
36.2983858,127.4367949,3,대전광역시 중구 호동
35.1804641,128.9186302,4,부산광역시 강서구 강동동
35.1244031,128.8561131,11,부산광역시 강서구 녹산동
35.2110866,128.9660824,28,부산광역시 강서구 대저1동
35.106961,128.9138659,6513,부산광역시 강서구 명지동
35.0901839,128.8774728,448,부산광역시 강서구 신호동
35.1459107,128.8248701,497,부산광역시 강서구 지사동
35.1041397,128.8750038,10,부산광역시 강서구 화전동
35.2543398,129.0841093,4351,부산광역시 금정구 구서동
35.2273025,129.1209882,89,부산광역시 금정구 금사동
35.2680246,129.080599,1044,부산광역시 금정구 남산동
35.244658,129.1024289,3903,부산광역시 금정구 부곡동
35.2179609,129.1033929,549,부산광역시 금정구 서동
35.2352857,129.0746874,3006,부산광역시 금정구 장전동
35.282125,129.069762,569,부산광역시 금정구 청룡동
35.2375557,129.127344,34,부산광역시 금정구 회동동
35.2551553,129.214874,780,부산광역시 기장군 기장읍 교리
35.2111827,129.1873142,194,부산광역시 기장군 기장읍 내리
35.2367817,129.2023633,881,부산광역시 기장군 기장읍 대라리
35.2275129,129.2315603,21,부산광역시 기장군 기장읍 대변리
35.2485584,129.2181534,716,부산광역시 기장군 기장읍 동부리
35.2472778,129.201862,601,부산광역시 기장군 기장읍 서부리
35.2153743,129.2215491,1,부산광역시 기장군 기장읍 연화리
35.2291433,129.2143987,922,부산광역시 기장군 기장읍 청강리
35.2619799,129.2231243,492,부산광역시 기장군 일광읍 삼성리
35.2753967,129.2415882,314,부산광역시 기장군 일광읍 이천리
35.3775766,129.256554,2,부산광역시 기장군 장안읍 명례리
35.3138125,129.1892654,516,부산광역시 기장군 정관읍 달산리
35.3166025,129.1658062,407,부산광역시 기장군 정관읍 매학리
35.3373741,129.1614434,2083,부산광역시 기장군 정관읍 모전리
35.3278363,129.1887736,372,부산광역시 기장군 정관읍 방곡리
35.3338895,129.1732717,2149,부산광역시 기장군 정관읍 용수리
35.2447663,129.1615612,88,부산광역시 기장군 철마면 고촌리
35.1130215,129.0801737,1023,부산광역시 남구 감만동
35.1407585,129.0924708,6251,부산광역시 남구 대연동
35.1409498,129.0726541,2578,부산광역시 남구 문현동
35.1123659,129.097643,701,부산광역시 남구 용당동
35.1148025,129.11437,7408,부산광역시 남구 용호동
35.1268082,129.0759817,826,부산광역시 남구 우암동
35.1369526,129.0555837,1158,부산광역시 동구 범일동
35.1322726,129.0384559,528,부산광역시 동구 수정동
35.1345788,129.0504355,480,부산광역시 동구 좌천동
35.120415,129.0378768,966,부산광역시 동구 초량동
35.1966791,129.0925668,1891,부산광역시 동래구 낙민동
35.2109417,129.0850894,1670,부산광역시 동래구 명륜동
35.2070205,129.1025573,1574,부산광역시 동래구 명장동
35.2067941,129.088323,453,부산광역시 동래구 복천동
35.1989038,129.0589199,4112,부산광역시 동래구 사직동
35.1985038,129.0885195,972,부산광역시 동래구 수안동
35.1959612,129.1054538,2999,부산광역시 동래구 안락동
35.2138813,129.0681841,5338,부산광역시 동래구 온천동
35.2044903,129.0921666,35,부산광역시 동래구 칠산동
35.146917,129.0323375,1806,부산광역시 부산진구 가야동
35.1538759,129.0206464,4764,부산광역시 부산진구 개금동
35.1673013,129.0289204,3767,부산광역시 부산진구 당감동
35.1670046,129.0600981,263,부산광역시 부산진구 범전동
35.1480849,129.0517815,2808,부산광역시 부산진구 범천동
35.1720576,129.0381043,3491,부산광역시 부산진구 부암동
35.1573832,129.0579227,1106,부산광역시 부산진구 부전동
35.1722041,129.0709718,2163,부산광역시 부산진구 양정동
35.1718412,129.0534907,1933,부산광역시 부산진구 연지동
35.1575101,129.0710937,3439,부산광역시 부산진구 전포동
35.1857804,129.0406831,885,부산광역시 부산진구 초읍동
35.1983964,129.0069571,2474,부산광역시 북구 구포동
35.2574554,129.0162455,3694,부산광역시 북구 금곡동
35.2150408,129.0101288,2405,부산광역시 북구 덕천동
35.2137707,129.0385265,4074,부산광역시 북구 만덕동
35.2383276,129.0253429,9405,부산광역시 북구 화명동
35.1547197,128.980204,120,부산광역시 사상구 감전동
35.1649004,128.985722,891,부산광역시 사상구 괘법동
35.1746452,128.9884548,1300,부산광역시 사상구 덕포동
35.1845775,129.0011091,2204,부산광역시 사상구 모라동
35.1750746,128.9722803,104,부산광역시 사상구 삼락동
35.129995,128.9706012,2306,부산광역시 사상구 엄궁동
35.1516217,129.0055614,3592,부산광역시 사상구 주례동
35.1399964,128.988081,2494,부산광역시 사상구 학장동
35.0893263,129.0044192,947,부산광역시 사하구 감천동
35.1034988,128.9942361,3197,부산광역시 사하구 괴정동
35.0723692,128.9913817,748,부산광역시 사하구 구평동
35.0571944,128.972922,6789,부산광역시 사하구 다대동
35.1123698,128.9831517,1809,부산광역시 사하구 당리동
35.0905869,128.966428,1677,부산광역시 사하구 신평동
35.0761373,128.9697088,3600,부산광역시 사하구 장림동
35.1099427,128.9524805,3434,부산광역시 사하구 하단동
35.0872287,129.0214787,240,부산광역시 서구 남부민동
35.1099927,129.0222335,65,부산광역시 서구 동대신동1가
35.1133801,129.0231501,129,부산광역시 서구 동대신동2가
35.1237185,129.0216224,146,부산광역시 서구 동대신동3가
35.1035635,129.0205932,36,부산광역시 서구 부민동1가
35.1037478,129.016214,215,부산광역시 서구 부민동3가
35.1065282,129.0209655,44,부산광역시 서구 부용동1가
35.1075131,129.015079,407,부산광역시 서구 서대신동1가
35.1095998,129.0112198,347,부산광역시 서구 서대신동2가
35.125843,129.0098889,849,부산광역시 서구 서대신동3가
35.1002404,129.0130283,28,부산광역시 서구 아미동2가
35.0705034,129.0143024,774,부산광역시 서구 암남동
35.0941641,129.017513,1,부산광역시 서구 초장동
35.095526,129.0245249,14,부산광역시 서구 충무동1가
35.0952752,129.0222744,34,부산광역시 서구 충무동2가
35.0938662,129.0222391,2,부산광역시 서구 충무동3가
35.0994065,129.0233096,165,부산광역시 서구 토성동1가
35.1002138,129.0215061,29,부산광역시 서구 토성동2가
35.1002544,129.0203254,20,부산광역시 서구 토성동3가
35.0974938,129.0217352,135,부산광역시 서구 토성동5가
35.1595587,129.1093579,3476,부산광역시 수영구 광안동
35.1441426,129.1096811,3247,부산광역시 수영구 남천동
35.1729616,129.1047043,2185,부산광역시 수영구 망미동
35.1597153,129.1255812,2230,부산광역시 수영구 민락동
35.1703559,129.1168872,654,부산광역시 수영구 수영동
35.1885651,129.0674418,5856,부산광역시 연제구 거제동
35.1790684,129.0912932,9676,부산광역시 연제구 연산동
35.0902415,129.0391965,83,부산광역시 영도구 남항동1가
35.0883086,129.0374246,9,부산광역시 영도구 남항동2가
35.0850908,129.0371062,34,부산광역시 영도구 남항동3가
35.0929754,129.0379499,68,부산광역시 영도구 대교동1가
35.0916832,129.0410036,31,부산광역시 영도구 대교동2가
35.0910712,129.0349769,101,부산광역시 영도구 대평동1가
35.0708907,129.0745195,3031,부산광역시 영도구 동삼동
35.0944361,129.0402212,72,부산광역시 영도구 봉래동1가
35.0946243,129.0428686,228,부산광역시 영도구 봉래동2가
35.0938864,129.0449798,72,부산광역시 영도구 봉래동3가
35.0921206,129.0489933,117,부산광역시 영도구 봉래동4가
35.093534,129.0520328,88,부산광역시 영도구 봉래동5가
35.0866297,129.0479975,65,부산광역시 영도구 신선동2가
35.08228,129.0498223,11,부산광역시 영도구 신선동3가
35.09042,129.0439054,13,부산광역시 영도구 영선동1가
35.0882639,129.0425915,110,부산광역시 영도구 영선동2가
35.0858333,129.0413515,15,부산광역시 영도구 영선동3가
35.0791726,129.0458822,453,부산광역시 영도구 영선동4가
35.0914605,129.0613241,859,부산광역시 영도구 청학동
35.1078152,129.0361144,16,부산광역시 중구 대창동1가
35.1043723,129.0328402,47,부산광역시 중구 대청동1가
35.1029714,129.0310213,7,부산광역시 중구 대청동2가
35.1061482,129.0298682,61,부산광역시 중구 대청동4가
35.1074908,129.0339538,24,부산광역시 중구 동광동5가
35.1068055,129.0258577,82,부산광역시 중구 보수동1가
35.1050904,129.0234461,98,부산광역시 중구 보수동2가
35.1042716,129.0222888,122,부산광역시 중구 보수동3가
35.1005854,129.025756,19,부산광역시 중구 부평동2가
35.102165,129.0226935,98,부산광역시 중구 부평동4가
35.1013189,129.0303689,15,부산광역시 중구 신창동1가
35.1012536,129.0294534,2,부산광역시 중구 신창동2가
35.1120695,129.0321048,347,부산광역시 중구 영주동
35.1071441,129.0387649,5,부산광역시 중구 중앙동4가
35.2262759,129.1524562,1286,부산광역시 해운대구 반송동
35.2049391,129.1315245,6194,부산광역시 해운대구 반여동
35.1829714,129.2004548,318,부산광역시 해운대구 송정동
35.1743762,129.147899,7187,부산광역시 해운대구 우동
35.1857593,129.1282719,7977,부산광역시 해운대구 재송동
35.1844545,129.1742446,10368,부산광역시 해운대구 좌동
35.1606604,129.1735137,4232,부산광역시 해운대구 중동
37.4802905,127.0626272,3329,서울특별시 강남구 개포동
37.5136787,127.0317124,872,서울특별시 강남구 논현동
37.4991887,127.0633458,2500,서울특별시 강남구 대치동
37.4885906,127.0452757,2599,서울특별시 강남구 도곡동
37.513975,127.0561274,1655,서울특별시 강남구 삼성동
37.4643619,127.1045971,357,서울특별시 강남구 세곡동
37.4863964,127.1006971,1254,서울특별시 강남구 수서동
37.5235332,127.0230659,197,서울특별시 강남구 신사동
37.5271478,127.0334517,1353,서울특별시 강남구 압구정동
37.5000776,127.0385419,2243,서울특별시 강남구 역삼동
37.4708103,127.1120705,17,서울특별시 강남구 율현동
37.4880579,127.0828672,1160,서울특별시 강남구 일원동
37.4762779,127.1003704,440,서울특별시 강남구 자곡동
37.5233931,127.0479736,1130,서울특별시 강남구 청담동
37.5675265,127.1729313,817,서울특별시 강동구 강일동
37.5638217,127.1582312,1952,서울특별시 강동구 고덕동
37.5396157,127.1459293,2456,서울특별시 강동구 길동
37.5282539,127.1447139,1995,서울특별시 강동구 둔촌동
37.5490445,127.1508229,2610,서울특별시 강동구 명일동
37.5511028,127.1696401,1788,서울특별시 강동구 상일동
37.5304933,127.128992,1875,서울특별시 강동구 성내동
37.5578058,127.1310675,2899,서울특별시 강동구 암사동
37.5443765,127.1276202,2204,서울특별시 강동구 천호동
37.6281999,127.0262498,4073,서울특별시 강북구 미아동
37.629038,127.0367452,1329,서울특별시 강북구 번동
37.6383275,127.0073721,1087,서울특별시 강북구 수유동
37.6572676,127.003039,114,서울특별시 강북구 우이동
37.5678802,126.8510787,2962,서울특별시 강서구 가양동
37.5542807,126.7970146,128,서울특별시 강서구 공항동
37.5524944,126.8333061,2191,서울특별시 강서구 내발산동
37.5575223,126.8559611,3362,서울특별시 강서구 등촌동
37.5706297,126.8298909,1652,서울특별시 강서구 마곡동
37.5759058,126.8135931,3537,서울특별시 강서구 방화동
37.5527315,126.8707482,3172,서울특별시 강서구 염창동
37.5406979,126.8472722,3944,서울특별시 강서구 화곡동
37.4641016,126.9777609,332,서울특별시 관악구 남현동
37.4779671,126.9534883,6276,서울특별시 관악구 봉천동
37.4631968,126.9358124,3862,서울특별시 관악구 신림동
37.5478239,127.1047149,1901,서울특별시 광진구 광장동
37.5444007,127.092844,1301,서울특별시 광진구 구의동
37.5530406,127.0736767,196,서울특별시 광진구 군자동
37.5505785,127.0817378,5,서울특별시 광진구 능동
37.531692,127.074516,2735,서울특별시 광진구 자양동
37.563544,127.0888304,335,서울특별시 광진구 중곡동
37.5432534,127.07341,238,서울특별시 광진구 화양동
37.4826987,126.888039,31,서울특별시 구로구 가리봉동
37.4942409,126.8519326,3686,서울특별시 구로구 개봉동
37.5031884,126.858851,2143,서울특별시 구로구 고척동
37.4942566,126.8846869,6383,서울특별시 구로구 구로동
37.5004389,126.8285296,87,서울특별시 구로구 궁동
37.5099675,126.8822494,2377,서울특별시 구로구 신도림동
37.4919936,126.838542,1413,서울특별시 구로구 오류동
37.4941446,126.8206181,318,서울특별시 구로구 온수동
37.4808353,126.8398192,280,서울특별시 구로구 천왕동
37.4810886,126.8236073,249,서울특별시 구로구 항동
37.4766861,126.8837772,610,서울특별시 금천구 가산동
37.4674733,126.8982935,1890,서울특별시 금천구 독산동
37.4495276,126.9092894,2815,서울특별시 금천구 시흥동
37.6304722,127.0909904,4053,서울특별시 노원구 공릉동
37.6729909,127.0703498,11988,서울특별시 노원구 상계동
37.6282394,127.0567599,4654,서울특별시 노원구 월계동
37.6510125,127.0799977,6887,서울특별시 노원구 중계동
37.6376443,127.0725093,3097,서울특별시 노원구 하계동
37.6848459,127.0292193,1674,서울특별시 도봉구 도봉동
37.6652862,127.0310382,3126,서울특별시 도봉구 방학동
37.6533557,127.0271003,2987,서울특별시 도봉구 쌍문동
37.6477423,127.044059,5709,서울특별시 도봉구 창동
37.5710195,127.0566992,2942,서울특별시 동대문구 답십리동
37.5749456,127.0255567,70,서울특별시 동대문구 신설동
37.5757257,127.034286,1035,서울특별시 동대문구 용두동
37.5994604,127.0632505,1381,서울특별시 동대문구 이문동
37.570207,127.0700249,2880,서울특별시 동대문구 장안동
37.5797474,127.0557043,1611,서울특별시 동대문구 전농동
37.5837593,127.0372351,618,서울특별시 동대문구 제기동
37.5888074,127.0452806,472,서울특별시 동대문구 청량리동
37.5920886,127.0516746,256,서울특별시 동대문구 회기동
37.5882047,127.0645152,1372,서울특별시 동대문구 휘경동
37.5116108,126.9418959,1234,서울특별시 동작구 노량진동
37.5060736,126.9281015,1286,서울특별시 동작구 대방동
37.4992161,126.9738728,307,서울특별시 동작구 동작동
37.5124484,126.9536572,720,서울특별시 동작구 본동
37.4798074,126.9772568,3578,서울특별시 동작구 사당동
37.5032626,126.9506566,45,서울특별시 동작구 상도1동
37.4987343,126.9440592,3482,서울특별시 동작구 상도동
37.4926743,126.9171843,1651,서울특별시 동작구 신대방동
37.5055033,126.962349,1236,서울특별시 동작구 흑석동
37.5481125,126.9549965,1342,서울특별시 마포구 공덕동
37.5456505,126.9325148,2,서울특별시 마포구 구수동
37.5543865,126.9377806,111,서울특별시 마포구 노고산동
37.5497599,126.9431416,575,서울특별시 마포구 대흥동
37.5389594,126.9491776,1344,서울특별시 마포구 도화동
37.5575817,126.9251554,5,서울특별시 마포구 동교동
37.5371298,126.9438418,188,서울특별시 마포구 마포동
37.5554884,126.8998606,782,서울특별시 마포구 망원동
37.5466701,126.9244874,210,서울특별시 마포구 상수동
37.5707485,126.8798744,990,서울특별시 마포구 상암동
37.5537811,126.9186768,386,서울특별시 마포구 서교동
37.5656178,126.9046897,1233,서울특별시 마포구 성산동
37.5440794,126.9559061,903,서울특별시 마포구 신공덕동
37.548572,126.9368133,630,서울특별시 마포구 신수동
37.5430171,126.9304632,159,서울특별시 마포구 신정동
37.5544849,126.9562273,987,서울특별시 마포구 아현동
37.5627439,126.9214088,184,서울특별시 마포구 연남동
37.5491616,126.9472617,634,서울특별시 마포구 염리동
37.542285,126.9430588,250,서울특별시 마포구 용강동
37.5716314,126.9061564,511,서울특별시 마포구 중동
37.5502554,126.9300858,912,서울특별시 마포구 창전동
37.5389116,126.9398011,132,서울특별시 마포구 토정동
37.5437078,126.9279675,84,서울특별시 마포구 하중동
37.5483014,126.9111751,154,서울특별시 마포구 합정동
37.5422226,126.9343761,340,서울특별시 마포구 현석동
37.5756218,126.9194417,1690,서울특별시 서대문구 남가좌동
37.5668121,126.9623526,239,서울특별시 서대문구 냉천동
37.5604123,126.9463132,279,서울특별시 서대문구 대현동
37.5633354,126.9672856,9,서울특별시 서대문구 미근동
37.5787976,126.9111852,1269,서울특별시 서대문구 북가좌동
37.5624168,126.9543856,892,서울특별시 서대문구 북아현동
37.5719815,126.9328285,667,서울특별시 서대문구 연희동
37.5702997,126.95771,234,서울특별시 서대문구 영천동
37.5587015,126.9342139,76,서울특별시 서대문구 창천동
37.5679249,126.959429,308,서울특별시 서대문구 천연동
37.5648525,126.9641834,18,서울특별시 서대문구 충정로2가
37.5621184,126.9619551,130,서울특별시 서대문구 충정로3가
37.5615701,126.9660687,61,서울특별시 서대문구 합동
37.5737732,126.9540471,412,서울특별시 서대문구 현저동
37.5930107,126.9385581,1673,서울특별시 서대문구 홍은동
37.5928868,126.9489057,2646,서울특별시 서대문구 홍제동
37.4550628,127.0695079,214,서울특별시 서초구 내곡동
37.5039744,127.0007494,3056,서울특별시 서초구 반포동
37.4794939,126.9931207,2990,서울특별시 서초구 방배동
37.4883869,127.0167954,4462,서울특별시 서초구 서초동
37.4441742,127.062145,200,서울특별시 서초구 신원동
37.4719823,127.0374623,508,서울특별시 서초구 양재동
37.4659338,127.0179442,793,서울특별시 서초구 우면동
37.5151065,127.0137779,2976,서울특별시 서초구 잠원동
37.553569,127.0249849,791,서울특별시 성동구 금호동1가
37.5530275,127.020416,513,서울특별시 성동구 금호동2가
37.549893,127.0195641,626,서울특별시 성동구 금호동3가
37.545465,127.0243047,995,서울특별시 성동구 금호동4가
37.5666113,127.0299063,89,서울특별시 성동구 도선동
37.5669747,127.040228,1093,서울특별시 성동구 마장동
37.5595968,127.0449623,92,서울특별시 성동구 사근동
37.5639874,127.0280247,150,서울특별시 성동구 상왕십리동
37.5436099,127.0428194,1346,서울특별시 성동구 성수동1가
37.5406846,127.0566319,734,서울특별시 성동구 성수동2가
37.5525301,127.064491,215,서울특별시 성동구 송정동
37.5438285,127.013956,1788,서울특별시 성동구 옥수동
37.5602836,127.0556556,79,서울특별시 성동구 용답동
37.5515276,127.0330901,1001,서울특별시 성동구 응봉동
37.5639874,127.0280247,1765,서울특별시 성동구 하왕십리동
37.5576248,127.0359917,2264,서울특별시 성동구 행당동
37.5664906,127.0323483,50,서울특별시 성동구 홍익동
37.6085948,127.0220461,3681,서울특별시 성북구 길음동
37.5977955,127.0182829,2723,서울특별시 성북구 돈암동
37.5923136,127.0182356,12,서울특별시 성북구 동선동1가
37.5939316,127.0206834,8,서울특별시 성북구 동선동3가
37.595196,127.018624,11,서울특별시 성북구 동선동4가
37.5962961,127.0166599,2,서울특별시 성북구 동선동5가
37.5917567,127.0106559,106,서울특별시 성북구 동소문동4가
37.5916389,127.0153864,52,서울특별시 성북구 동소문동5가
37.593531,127.0142559,10,서울특별시 성북구 동소문동6가
37.5963265,127.0141985,148,서울특별시 성북구 동소문동7가
37.5864978,127.0196676,32,서울특별시 성북구 보문동1가
37.5857569,127.0182315,3,서울특별시 성북구 보문동2가
37.5839571,127.0163687,188,서울특별시 성북구 보문동3가
37.5829136,127.0213683,28,서울특별시 성북구 보문동4가
37.5804013,127.0188595,281,서울특별시 성북구 보문동6가
37.5838768,127.0113794,345,서울특별시 성북구 삼선동2가
37.5865424,127.0130766,106,서울특별시 성북구 삼선동3가
37.5900244,127.0131676,78,서울특별시 성북구 삼선동4가
37.5885404,127.0158778,5,서울특별시 성북구 삼선동5가
37.6060997,127.0478098,382,서울특별시 성북구 상월곡동
37.6082694,127.0614872,946,서울특별시 성북구 석관동
37.5952093,126.9978087,21,서울특별시 성북구 성북동
37.5895407,127.0037025,11,서울특별시 성북구 성북동1가
37.5887056,127.0221087,143,서울특별시 성북구 안암동1가
37.5835459,127.0233366,85,서울특별시 성북구 안암동3가
37.580686,127.0246673,15,서울특별시 성북구 안암동4가
37.6151872,127.0498879,686,서울특별시 성북구 장위동
37.615604,126.9976191,3407,서울특별시 성북구 정릉동
37.5971752,127.0338975,1696,서울특별시 성북구 종암동
37.6046451,127.0393912,1909,서울특별시 성북구 하월곡동
37.4956865,127.1184047,3727,서울특별시 송파구 가락동
37.4897279,127.1449912,1336,서울특별시 송파구 거여동
37.4984934,127.1527443,498,서울특별시 송파구 마천동
37.4855846,127.1225635,2249,서울특별시 송파구 문정동
37.5156746,127.1253915,1421,서울특별시 송파구 방이동
37.5019016,127.0918885,61,서울특별시 송파구 삼전동
37.5024352,127.1026694,235,서울특별시 송파구 석촌동
37.5051072,127.1135469,1192,서울특별시 송파구 송파동
37.5239227,127.0989719,2317,서울특별시 송파구 신천동
37.5041934,127.1344585,1119,서울특별시 송파구 오금동
37.5067945,127.0830482,3978,서울특별시 송파구 잠실동
37.4768715,127.1320663,1260,서울특별시 송파구 장지동
37.5332133,127.113992,1533,서울특별시 송파구 풍납동
37.5360367,126.8745334,5149,서울특별시 양천구 목동
37.5264285,126.8342266,3895,서울특별시 양천구 신월동
37.5151795,126.8557093,6657,서울특별시 양천구 신정동
37.5364736,126.9040058,427,서울특별시 영등포구 당산동
37.5216841,126.8985127,209,서울특별시 영등포구 당산동1가
37.5224833,126.8937056,393,서울특별시 영등포구 당산동2가
37.5258617,126.8971134,447,서울특별시 영등포구 당산동3가
37.5290596,126.8990822,1032,서울특별시 영등포구 당산동4가
37.5320868,126.9012,738,서울특별시 영등포구 당산동5가
37.5346602,126.9028802,18,서울특별시 영등포구 당산동6가
37.4954266,126.9001326,1621,서울특별시 영등포구 대림동
37.5095782,126.9017319,262,서울특별시 영등포구 도림동
37.5127723,126.8930828,79,서울특별시 영등포구 문래동2가
37.5172698,126.8957152,663,서울특별시 영등포구 문래동3가
37.5144561,126.889867,128,서울특별시 영등포구 문래동4가
37.5166359,126.883964,264,서울특별시 영등포구 문래동5가
37.5198918,126.8846804,573,서울특별시 영등포구 문래동6가
37.5060633,126.9136167,3010,서울특별시 영등포구 신길동
37.5231898,126.8886985,227,서울특별시 영등포구 양평동1가
37.5234266,126.8837577,323,서울특별시 영등포구 양평동2가
37.5290356,126.8910476,695,서울특별시 영등포구 양평동3가
37.5363174,126.8961515,219,서울특별시 영등포구 양평동4가
37.5393663,126.8926449,394,서울특별시 영등포구 양평동5가
37.5426372,126.8895727,160,서울특별시 영등포구 양평동6가
37.5292257,126.9293831,1451,서울특별시 영등포구 여의도동
37.5137832,126.9069186,771,서울특별시 영등포구 영등포동
37.517626,126.9128666,170,서울특별시 영등포구 영등포동1가
37.5206095,126.9121946,21,서울특별시 영등포구 영등포동2가
